ID	Tweet	차원에 영향을	강도 클래스
2017-En-22085	모두가 알다시피, 두 심 동일한 네트워크에 잠겨있는 듀얼 sim 휴대 전화 모두입니다!	공포	0 : 두려움은 추측 할 수없는
2017-En-20938	나는 루니가 맨유를 떠날 것을 기대했던 때 기억합니다. 그리고 팬들은 그 남자를 죽이고 알몸 정크 위협 ... 후회할까요? 😂😂	공포	0 : 두려움은 추측 할 수없는
2017-En-21034	@Oooooo_Donna @sturgishigh @politicususa @CNN은 첫 아기의 조치를 취했다 때문에 지금 실행을 시작하는 것을 희망합시다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21846	@TheJonFedor @ abdophoto 내 주요 주저 플러스 크기에 갈 수 있습니다. 그러나 Apple이 Plus를 6 크기가 될 수 있다면, ASP의 도약을 생각하자. 공포	0 : 두려움은 추측 할 수없는
2017-JA-20948	@BBCTomEnglish @TimesSport 그리고 무서운 후란구즈.	공포	0 : 두려움은 추측 할 수없는
2017-En-22250	그녀 : 왜 The Eurythmics을 듣고 있습니까? \ nMe : 폴란드 고딕 메탈 밴드입니다. \ nShe : 저도 들었습니다 ... (방 밖으로 머리를 흔들며)	공포	0 : 두려움은 추측 할 수없는
2017-En-21285	시청사에 화재 경보가 나와 15 분 후에 소방서는 아직 여기에 없습니다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-21633	날 봐. 붕괴하지 않고 하루를 보냈습니다. # anxiety	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20709	공황하지 않습니다. 부서에있는 비트 NYG는 클리블랜드와의 홈에 돌아 간다. 이와 같이, 당신은 부문 승리로 2-2으로되어 있습니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21466	@ carl_diggler @TMZ_Sports 다른 사람이 말하는 것을 두려워 말을 주셔서 감사합니다, Carl. 팬!	공포	0 : 두려움은 추측 할 수없는
2017-JA-20201	그러나 아직도 흔들리고있는	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20113	나는 수학을 두려워한다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20990	지금까지 바랬다의 모든 두려움의 반대편에 있습니다. - 조지아 디 에어 # ThursdayThoughts # 당신의 격려 사람 #fear # life # quote	공포	0 : 두려움은 추측 할 수없는
2017-En-21166	훌륭한 화요일을 보내고? 오늘은 Power of 4에서 충돌합니다. Pizza = D \ n # PowerOf4	공포	0 : 두려움은 추측 할 수없는
2017-JA-21716	@ WaterboysAS 나는 내가 동의하지 않는 사람들에 전략적으로 투표 할 수 없습니다. 공포와 부정에 근거한 많은 클린턴 선거.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21787	지난 40 년간 최고의 공포의 책임자였던 스티븐 킹의 생일.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21844	@EmilySmissaert @navinrmal 충격적인 계시 !!!!	공포	0 : 두려움은 추측 할 수없는
2017-En-20668	#werewolves과 #horror과 #surfing을 좋아하는 사람은? @readstela의 BREAKER는 그 이상을 가지고 있기 때문입니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-22232	다이어트에 대해 이야기하고있는 나는 # 기분이 좋아	공포	0 : 두려움은 추측 할 수없는
2017-JA-21975	@TheFienPrint 정말 & amp; 잘했다. 그것은 그것을 되돌아 고풍스러운 보인다. 제가 TV에서 로비를 좋아했다. 이러한 모든 영화를 사랑하지 않아!	공포	0 : 두려움은 추측 할 수없는
2017-JA-20350	그러나 대리인은 진짜가 아니라, 내 동생은 여전히 ​​나를 사랑하고 있습니다. 나는 아직 살아있다. 그래서 나는 그것이 나쁘지 않다고 생각한다. # socialanxiety	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20799	리더십의 가장 중요한 특징은 결여되어있는 것입니다. #activism #equity # revolution	공포	0 : 두려움은 추측 할 수없는
2017-En-22169	#internationaldayofpeace : 백색 우월 주의자가 문화의 사람들을 공포에 노출 내일 오프라인으로 계속합니다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-20716	@ 유레카 포브스 U은 나를 농담을하고있다. 연락처 세부 사항을 보낼 때 당신의 회사의 Anu가 응답했습니다. # customerexperience	공포	0 : 두려움은 추측 할 수없는
2017-JA-21354	당신의 당이 거짓말 부패한 사람을 지명 한 당신의 분노는 어디에 있습니까? 그리고 테러 지원 국가에서 기부를 받았습니다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21385	@Diana_Buds 글쎄, 그녀는 당신의 공황 매니아 웃었다합니까? ¿	공포	0 : 두려움은 추측 할 수없는
2017-En-20010	procrasting은 그 시간에서 1 시간 정도 떨어진 곳까지 즐겁습니다. 나는 아직 완료되지 않았기 때문에 나는 공황을 겪고 있습니다.	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-21154	걱정하고 있는지 걱정하고 있습니까? \ n1 피터 5 : 7 \ n 그가 당신을 걱정하고 있기 때문에 걱정할 필요는 없습니다. # 신앙 # 선거 # 걱정 # 걱정 # 성공	공포	0 : 두려움은 추측 할 수없는
2017-En-22230	# 당신이 원하는 것을 #rebuild하는 # 새로운 # 기회입니다. 🔨🔩🏢	공포	0 : 두려움은 추측 할 수없는
2017-JA-20213	나와즈 샤리프 유엔은 그의 모든 #UNGA 연설이 테러리즘의 후원으로 세계를 깨웠다 것과 마찬가지로 # सत्य_बोध_यात्र를 시작해야합니다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20056	오늘 우리가 살고, 부끄러워 불평등에서 위험 걱정 세계! #terrifying #Charlotte #terrorism # shitworldforourkids	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-22072	나는 무엇이 나쁜 것인지, 새로운 피자 헛 광고와 피자 헛이 만드는 피자를 모른다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-20179	내일은 도전이 될 것이다, 나는 남들에게 신선한 페어로 이야기를해야한다. 그리고 새로운 플랫 키를 데리러 # 불안.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-ja-20829	@ NandosSA는 @ OrderInSA & amp; 칩은 요리 & amp; 생의 절반 !!! 일반적으로 식사의 가장 중요한 부분 #notcool # terrible	공포	0 : 두려움은 추측 할 수없는
2017-JA-21715	2 개의 주요 은행 주가는 최고치에서 거의 15 ~ 20 % 하락했지만 벤치 마크는 아직 웃돌고 있습니다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-21164	@ All4는 부지깽이 텔레비전 상자에 버그가 산발적으로 작동하도록 설계된 안드로이드 응용 프로그램입니까? # shocking	공포	0 : 두려움은 추측 할 수없는
2017-En-21495 & nbsp;이 주말 흥분 순수한 공포입니다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20708	@katiewhiskey_ @bradnarok 사탕 옥수수는 객관적으로 끔찍한 일이되면 세계에서 가장 큰 사탕입니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20354	마음은 어디에 있는가? 내 작은 섬을 사랑하지만, 내 출생 도시는 바로 & amp; 그것에 대해별로 내키지 않는 나는	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-21706	좀 @PapaJohnsUK 나는 신용 카드 40.24 £을 청구합니다 4 마지막 금요일에 도착한 적이 주문, 환불의 기회!	공포	0 : 두려움은 추측 할 수없는
2017-ja-21990	@keyshamackie 라이브 풋 매치를 위해 끔찍한 일이야.	공포	0 : 두려움은 추측 할 수없는
2017-En-20494	당신이 나를 놓치지 어느 정도의 것을 반박하고 왔는지 알 수 있습니다. 공포	0 : 두려움은 추측 할 수없는
2017-En-21080	나는 몇 년 동안 자신의 마음이 갖추어지면, 이것은 공포를 줄이는 것을 배웠다. -Rosa Parks #quotes # motivation	공포	0 : 두려움은 추측 할 수없는
2017-JA-20393	@ Aliki111 Haters !!! 당신은 자기 가치가 낮습니다. 당신의 망상 속에 자기 정의. 당신은 변화의 생각에 종사합니다. 변화는 불가피하다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21316	여기에서 나는 # panic	갈 AHS 6의 두 번째 에피소드 공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-ja-21708	나가 자기 싶으면 - 베이크 웰 타트의 악몽이 아닌 # Yuk # 리 루션 # GBBO	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-20818	페니 시즌 3 끔찍 Netflix ... 잘 나는 오후에 가득합니다	공포	0 : 두려움은 추측 할 수없는
2017-En-21088	^^^^^ \ n // 당신의 캐릭터가 이미 촬영되어 있는지 걱정하지 마십시오. 내가 찾는 RP는 RP를 구성하지 않은 커플입니다. 그냥 재미 사랑하는 기분 좋은 미소 .//\n^^^  공포	0 : 두려움은 추측 할 수없는
2017-En-22132	나의 가장 친한 친구는 3 일에 결혼하고 난 모든 불안을 진정 고양이의 포옹으로 대체했습니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-20476	소설뿐만 아니라, 이번 학기 내 연구 논문에 나는 운이 좋다고 생각한다. 15-20 페이지, 아, 소년.	공포	0 : 두려움은 추측 할 수없는
2017-En-22095	@ Patsy1207 @markheardusa @theinquisitr 당신의 fuc * ing 일을하고 basket.Fundedom 또는 공포로 이동 news.Just 다른 불량배를보고 있습니까?	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21817	@Its_just_Huong 나는 당신을 이길 것이다! 항상 id를 gryffindor이라고 생각했기 때문에 이것은 나를 위해 완전히 새로운 세계입니다. # excited	공포	0 : 두려움은 추측 할 수없는
2017-En-21294	나는 다만 이것이 모든 끝나고 좋겠습니다. 그것은 악몽이다! 우리는 모두 함께 얻을 수 있습니까?	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-20215	@JaySekulow 우리는 무엇을 할 수 있습니까 2 @realDonaldTrump 2가 자신의 세금을 공개? 그것은 즉각적인 위험합니다. 하지만 난 대답하지 않습니다. # afraid	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-22094	왜 내가 아는 사람도 페니가 무서운 것을보고합니까? ☹️️	공포	0 : 두려움은 추측 할 수없는
2017-En-20791	내가 다시 아이라면 싶어요. 유일한 스트레스 부분은 가브리엘과 트로이가 함께 돌아올 지였다. # hsm2 # nightmare	공포	0 : 두려움은 추측 할 수없는
2017-ja-20775	거짓말 쟁이는 대통령의 왕따? 그들은 모든 투표에 문제가 있다고 말하고 있습니다 만, 2020 년까지 내 투표권을 얻을 수없는 것은 유감입니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-21922	#Peiyophobilia :) @anirudhofficial 조언 #Devil을 두려워하지 않습니다! 물론 샷건 @iam_str의 목소리는 더 활기찬입니다 .Xtremly 다리를 도청 한	공포	0 : 두려움은 추측 할 수없는
2017-En-20500	나는 대화를 시작해야 하나 없다는 것을 싫어.	공포	0 : 두려움은 추측 할 수없는
2017-En-22068	당신의 아내가 당신을 잊어 가도록 사이드 닭은 당신의 섹스를하려고합니다. # terrible	공포	0 : 두려움은 추측 할 수없는
2017-En-22020	@n_harrill awe! 감사합니다! 😊😊	공포	0 : 두려움은 추측 할 수없는
2017-En-21686	죄송 @wow_air는 다음에 @Icelandair에 갈 예정입니다 만, 이것은 불합리한 @ wowairsupport #을 초과합니다 # 아니오 # yourappologies	공포	0 : 두려움은 추측 할 수없는
2017-En-21127	거기에서 시작하자.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21891	@Ganypede 나는 좋은 사람이 좋은 하나님을 믿는 것으로 나타 무서운 사람들이 싫어하는 사람을 미워하게되는 무서운 하나님을 믿습니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21046	남성이 함께 그녀의 똥을 가지고 여성을 처리 할 수 ​​있는지 여부는 알 수 없습니다. # independent	공포	0 : 두려움은 추측 할 수없는
2017-En-20637	@JTregManc 그는 내가 그에게서보고있는 것에 비해 조금 겁이었다고해도 틀림 없다고 생각한다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21394	지금부터 3 개월 빨리 전진 할 수 있으면, 나는 여자, 클래스, 농구 어디에 있는지 알고 있습니다. 나는 순수한	공포	0 : 두려움은 추측 할 수없는
2017-En-21036	@LarsenOnFilm의 이번 대학살 극장은 내가 생각할 수있는 첫 번째입니다. 자막이 필요합니다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21988	나는 너무 머리가 많습니다 만, 그것은 악몽이지만, 매우 연약하기 때문에, 승부의 상태가된다고 생각합니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-20640	내가 놀랄없는 어둠 속을 걸을 때, Sc.verses 내 마음 속에 빛을 비추어 기억하고 있습니다. 예 : Lam 3 : 22-25	공포	0 : 두려움은 추측 할 수없는
2017-JA-20346	@LBC - 나는이 기사를 읽을 수 없지만, 제목은 공포 이야기를 보여줍니다. 질병의 첩을 잠그고 열쇠를 버린다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20382	나는 "수면 부족"고 잠못드는 밤 사이를 교대로 보인다. 오늘 밤은 잠들 수없는 것입니다. 😕 # insomnia # notfair	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20642	그녀는 내가 오늘 그 새 똥을 시작하고 싶은 버린 😂😭	공포	0 : 두려움은 추측 할 수없는
2017-En-20624	화석의 방법으로 저를 석화하고	공포	0 : 두려움은 추측 할 수없는
2017-En-22236	내 충고를 받아 들여시기입니다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-20094	나는 다만 이것이 모든 끝나고 좋겠습니다. 그것은 악몽이다! 우리는 모두 함께 얻을 수 있습니까?	공포	3 : 대량의 공포가 추측 할 수있다
2017-ja-21893	@WelshGasDoc @PlaidCymru 서포터 @ reesmarshall239 # 잘못된 인물에 대한 #prejudice #disabledlivesmatter #bully #bbcnews # skynews	공포	0 : 두려움은 추측 할 수없는
2017-En-20519	Val은 당신이 빵을 사기 위해 기부를 초래하는 것을 두려워하는 여자의 유형입니다 # GBBO	공포	0 : 두려움은 추측 할 수없는
2017-En-21522	전원이 꺼질 때 샤워에있는듯한 것은 아무것도 없습니다. 😳 # creepy	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-21784	- 보통 사람이 나를 무서워 *	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20552	월요일에 얼굴이 있으면, 나는 그것을 이길. # monday # 인권 # 얼굴 # 펀칭 # 싸움 # 농담 # 비슷 # 첫번째 세계 문제 # 필요한 # 커피 # asap # 팔로우	공포	0 : 두려움은 추측 할 수없는
2017-JA-20188	Scott Dann 내 최악의 악몽을 아프게했습니다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-ja-20096	지미카 나에게 울부 짖 싶은 * 떨리는 *	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-22185	Rojo 그냥 끔찍 우리 팀은 어떻습니까?	공포	0 : 두려움은 추측 할 수없는
2017-JA-20274	사서 나를 놀라게	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20563	당신이 #shy라고하면 이것은 당신이 # 고려되는 것을 의미합니다. 그 #negatives을 #positives으로 되돌립니다. #MorganMcCormack @jpmorgan # womenintech	공포	0 : 두려움은 추측 할 수없는
2017-JA-20064	사가 : 당신의 모든 장치와 전화 # panic #gbbo을 해제 할만한 시간에서 실패하면	공포	3 : 대량의 공포가 추측 할 수있다
