ID	Tweet	분노	기대	혐오스러운	두려움	기쁨	사랑	낙관론	비관론	슬픔	놀라움	믿음
2017-Ko-11565	제임스 : 아니 500k, 아니 50k, 아니 25k, 아니 10k. 너 엿 먹어. # bb18 # 구독자에게 # 니콜 투표를해야 함	1	0	1	0	0	0	0	0	1	0	0
2017-KO-21703	나는 오른쪽과 왼쪽 트위터 사이의 갈라진 틈을 메고 새로운 트렁크를 잘라내는 것이 지긋 지긋하다고 말하고 싶다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-21908	@AzyraiZelo 나는 부끄러워 xD	0	0	0	1	0	0	0	1	1	0	0
2017-Ko-11008	방금 일어난 일 후에. 담배를 피우십시오.	1	0	0	0	0	0	0	0	0	0	0
2017-ko-31214	@ATRumping hahahahahaha !! 오 이런. 당신은 들썩 들썩하다. 인종 차별주의를 유지하려고하는 흑인. 여기서 나가.	1	0	1	0	1	0	1	0	0	0	0
2017-Ko-11581	Joes gf가 모든 스타를 불러 오기 시작한 후 Joe는 화가 나서 노래를 부르며 화를 내기 시작했습니다.	1	0	0	0	0	0	0	0	0	0	0
2017-Ko-10528	크리스는 내 모든 mac n 치즈를 먹었고 그래서 imma는 그의 모든 taffy를 먹는다 # 복수	1	0	1	0	1	0	0	0	0	0	0
2017-ko-30587	@ 존 델트 (JohnDotWhite) 전성기를 기억하지만,이 여성들은 나이가 들수록, 30 대 중반에서 70 년대 초반까지 다양합니다.	0	1	0	0	1	0	0	0	0	0	0
2017-Ko-21182	@ BuzzFeed 그래서이 집들은 내 instestines에 들어가서 내 똥을 두려워하고 내 바지를 똥거야?	1	0	1	1	0	0	0	0	0	0	0
2017-Ko-41158	나는 아무 이유없이 일하기 시작했다. \ n 나는 침대에 머물 수 있었다.	1	0	0	0	0	0	0	1	1	0	0
2017-ko-20389	그 할머니는 크레이 크레이입니다. # 스코어가 # 벨라가 사소하고 # 왕이 # 탄을 낳았습니다.	0	0	0	1	0	0	0	0	0	0	0
2017-KO-21683	@MatherFamilys @SDICenter @CAllstadt \ n \ n REDNECKS는 지적으로 당신을 협박하고 당신이 그들의 춤추는 광대가되도록 강요합니까?	1	0	1	0	0	0	0	1	0	0	0
2017-ko-20110	안녕 내 이름 불안과 나는 shaun	0	0	0	1	0	0	0	0	0	0	0
2017-ko-30921	때로는 슬픔에 대해 이야기하기도합니다. 다른 시간에, 나는 친구들, 웃음, 쇼핑, 식사 등으로 산만 해지고 싶다. \ n \ n # MHChat	0	0	1	0	0	0	0	0	1	0	0
2017-Ko-21773	#MaryBerry가없는 Noooooo @ GBBOUK는 #awful #endofanera가 2b가 될 것이므로 #lost @ Channel4가 거기 #lameduck을 구입했습니다. #notallabouttemoney	1	0	1	0	0	0	0	1	0	0	0
2017-Ko-21125	하아! @mquirk @joshuahoodbooks NOLA의 Starbucks에서 '회의'후 책을 읽었습니다. 조쉬가 대단하다고 말하면 나는 모두 들어갔다.	0	1	0	0	1	0	1	0	0	0	1
2017-ko-30345	밝은면에서, 나의 음악 이론 선생님은 그냥 주머니에 넣고 '나는 엉덩이가 뭔지 알아.'라고 말했다. 그리고 걸어 나갔다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-40429	@Cpt_SRogers_ \ n '두 가지 방법 중 하나를 수행 할 수 있습니다. 당신은 그것을 극복하고 그것을 받아 들일 것입니다, 왜냐하면 그것은 변하지 않을 것이거나, 당신이 몹시 싫어하기 때문입니다 -	1	1	1	0	0	0	0	0	0	0	0
2017-ko-22008	#PeopleLikeMe 왜냐하면 그들은 행복한 외모를 보지 않기 때문에 내가 때때로 느끼는 절망이 아닙니다. #depression #anxiety #anxietyprobz	0	0	0	1	0	0	0	0	1	0	0
2017-ko-30027	모두 아침! 물론 우리가 일하기를 기쁘게 환영하기 위해 월요일 아침에 양지 바릅니다. :)	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-21478	# 여기는 내 마음을 괴롭혔다. 이제 다음 에피소드에 #apprehension & amp; #기쁨! # 도움이 필요하다	0	1	0	0	1	0	0	0	0	0	0
2017-Ko-20539	이 전쟁은 테러와의 싸움을 흉내 내겠지만 실제로는 빈곤, 무지 및 단지 어리 석음에 대항하는 전쟁이 될 것입니다.	1	0	1	0	0	0	1	0	0	0	0
2017-ko-20498	우리는 새로운 골키퍼가 필요해! 그들은 모두 끔찍한 존재입니다.	1	0	1	0	0	0	0	1	0	0	0
2017-Ko-21464	@maggyvaneijk 나이! 우리 나머지 사람들에게는 희망이 없습니다. 50 # 밤까지 데스 터 히터가 될 운명	0	0	0	1	0	0	0	0	1	0	0
2017-Ko-21723	@asda 내가 그린 포테이토 (아직 태그가있는 병)에 젖은 물건을 담아서 담기를 원한다면 - 오늘 승리합니다 - 슬프게도	0	0	0	0	0	0	0	1	1	1	0
2017-ko-22154	모두가 테러주의를 막을 까봐 걱정합니다. 음, 정말 쉬운 방법이 있습니다. 참여를 중지하십시오. - 노엄 촘스키	0	0	0	1	0	0	1	0	0	0	0
2017-ko-40139	샌디에고의 거의 모든 T-Mobile 매장은 주 7 교체품에서 벗어났습니다. 0	0	0	0	0	0	0	1	1	0	0
2017-Ko-41499	나는 그녀가 안전하다고 느꼈다. #unhappy	0	0	0	1	0	0	0	0	1	0	0
2017-Ko-40494	@DaltonRapattoni 슬프게도 슬프게도 침대에 가야 해요. 아무 것도 발표하지 않습니다. 당신을 사랑해 주셔서 감사합니다.	0	0	0	0	1	1	0	0	1	0	0
2017-ko-40997	저는 분과 소나무 Nani, Rafael, RVP에서 뛰는 평균적인 선수들을 봅니다.	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-21644	# ahs6 5 분마다 '지금은 안 간다'고 말했습니다. 'MOVE'또는 'GTFO'는	1	0	0	0	0	0	0	0	0	0	0
2017-ko-30722	@ Nikhilv95 @ LydiajaneF 나는 내가 진심으로 바랬다. 내가 너의 농담 만했다.	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-10969	큰 축하의 승리를위한 큰 축하! @BBNicole # BB18 죄송합니다. #bitter #bbmichelle	1	0	1	0	1	0	1	0	0	0	0
2017-Ko-21183	운전할 수없는 우주 비행사보다 더 나쁜 것은 없습니다. #awful	1	0	1	0	0	0	0	0	0	0	0
2017-ko-10107	카펫 청소의 nimber 1, 규칙, 거기에 둡니다! #furious # warsethananatomicbomb # 카펫을 비우는 데에도 도움이됩니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-10290	전에 말했고 지금 말할 것입니다 : 흑인은 단지 평등을 원하고 복수는 아니라는 것이 정말로 운이 좋았습니다.	0	1	0	0	1	0	0	0	0	0	0
2017-Ko-41366	@RIPPoohSavage는 지친 내 동생이하는 이온 플레이를 안다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-11127	@ Gielnorian @ HedonismGaming cmode grimrail이 화난 꿀벌을 먹고 싶어했습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30963	생일 축하 해요 @ Brooke56_56 #cheer #cheerchick # 예 # # 딸꾹질 # 아이리버 에이 지프 # 제피 지 # 치어	0	0	0	0	1	1	0	0	0	0	0
2017-ko-30829	@ Casper10666 나는 웃음이 없다는 것을 확신하지만, 웨스트 민스터의 오만함과 비용에 대한 분노를 증가시킨다.	1	0	1	1	0	0	0	0	0	0	0
2017-Ko-11459	왜 우리의 사법 제도 내 인종 불평등에 대해 사람들이 논쟁을 벌이고 있는가? 그들은 단지 우리를 악화시키려는 것뿐입니다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-40999	우울한 상태입니다. 새로운 경제 엔진은 # 지속 가능성입니다. Joel @makower + @markmykleby @ #VERGEcon. #NewGrandStrategy	0	0	0	0	0	0	0	1	1	0	0
2017-Ko-21020	#Bozzelli 및 #BenEvans부터 시작됩니다. 좋은 # 시작을 원한다!	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-11396	@DepressedStride & gt; 큰 소리로 말하다	0	0	0	0	0	0	0	1	1	0	0
2017-ko-30823	@theclobra lol 아마도 나는 평원이 있는지 없는지를 결정할 수 없을 것입니다.	0	1	0	0	1	0	0	0	0	0	0
2017-ko-31248	이러한 행위가 헌법 수정 제 1 조의 적용을받는 경우 국가 또는 국기에 대한 항의에 분노하는 사람들에게는 다소 우스꽝 스러움이 있습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-31306	@Cherie_Fitz는 매우 놀랍습니다.	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-10714	@ 바락 오바마 나는 월가에 대한 리즈 워렌의 최근 분노를 좋아한다.	1	0	0	0	1	1	0	0	0	0	0
2017-ko-40202	나는 강사의 연민을 원하지 않지만 약간의 이해를 원합니다. 나는 낙담하게 만드는 모든 상황에도 불구하고 진정으로 노력하고 있습니다.	1	0	0	0	0	0	0	1	0	0	0
2017-ko-31349	CommunitySleepCoach :이 # narcoleptic #puppies를보세요. 너를 웃음 짓게 만든다. 당신이 인간이고 & amp; 이상한 위치에 서서 # 번째를 찾는다.	0	0	0	0	1	1	0	0	0	0	0
2017-ko-40955	* 한숨 * # 억압 #saddness #afterellen #shitsucks	1	0	1	0	0	0	0	1	1	0	0
2017-Ko-11409	@ Evan_McMullin 그는 사람들을 나눠주고 서로 대립하는 캠페인을 보냈습니다. 그의 메시지는 '다른'	1	0	1	1	0	0	0	0	1	0	0
2017-Ko-21484	@ meariaPetrova는 '미소 지은 후에 멈춰야합니다. 무례한 것 = 재밌는 것과 같지 않은 것. 그것은 단지 의미심장 한 것이 었습니다. # 괴롭힘 # 여성을 붙잡기	1	0	1	0	0	0	0	0	1	0	0
2017-ko-22247	@ 01Starblazer 9 -9 대 애틀랜타, 2 - 11 대 Rockies and DBacks this yr. 그건 NL에있는 3 개의 비참한 팀 대 11 대 20의 조합입니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-30536	나는 오늘 많은 블록을 가지고 블록 버튼 위로 가져갈 것입니다.	0	1	0	0	1	0	1	0	0	0	0
2017-ko-21680	@ LaneWoolery @FFKazman의 경험은 모두 그것의 역할을합니다. 교육과 준비는 두려움이 아닙니다.	0	1	0	1	0	0	1	0	0	0	0
2017-Ko-21448	오늘 1-6시 사이에 예약 된 @bt_uk 약속은 하루 종일 기다렸으며 아무도 나타나지 않았고 콜백을 요청했으며 절대 하나도받지 못했습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30062	@airvistara 언제나처럼 여러분과 함께 오늘은 멋진 경험이었습니다. #bestinbusiness #delight #happyme	0	0	0	0	1	0	1	0	0	1	1
2017-Ko-40044	여름은 공식적으로 오늘 끝납니다. #sadness	0	0	0	0	0	0	0	0	1	0	0
2017-Ko-10476	@AaronGoodwin는 심각하게 친구들을 위해 버블 테이프를 살 것입니다. #snap 다른 전화를 끊었습니다	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30362	행복하게. 당신이 원하는 사람이 되라. 다른 사람들이 그것을 좋아하지 않는다면, 그들을 시키십시오. 행복은 선택입니다. 인생은 모두를 기쁘게하는 것이 아닙니다.	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-21270	@ F1abraham 거룩한 똥 ... 도대체 당신의 입술에 무슨 일이 있었는지 !! 그거 고쳐! #mtv #teenmom #horrible	1	0	1	0	0	0	0	0	0	0	0
2017-ko-10631	내 인생의 모든 배고픈 사람들에게 감사드립니다! 배고픈 배고파, 변화, 성장, 도움 등 - 아무도 잘 모르겠다!	0	0	0	0	1	0	1	0	0	0	0
2017-ko-40983	내 90 년대 어린 시절의 마지막 흔적이 Tracy Chapman의 '빠른 차'의 집 커버를 듣는 떼거리에서 날아 섰습니다.	0	0	0	0	0	0	0	0	1	0	0
2017-ko-30760	@ HillaryClinton 형사 돈 킹이 흑인들을 굴욕하기 위해 'n'단어를 사용했을 때 @realDonaldTrump의 얼굴에 기쁜 표정을 보았습니까?	1	0	1	0	1	0	0	0	0	0	0
2017-ko-31575	어쩌면 러시아 팀 전체가 멜도 늄에 대해 긍정적 인 반응을 보일 것이며 어쩌면 북미 사람들이 그들을 대체 할 것입니다.	1	1	1	0	0	0	0	0	0	0	0
2017-Ko-10449	안녕하세요 여러분 어제 여기에 공격이 게시되면 미안하지만 계정이 해킹당했습니다. 이제 모든 문제가 해결되었습니다. 나는 희망한다. - / #angry #annoyed	1	0	1	0	0	0	0	0	0	0	0
2017-ko-22138	@kcbbcxo 낙담하지 마라! & amp; 그것은 압도적으로 얻을 수 있습니다. 계속 읽기 & amp; 큐 카드를 사용하십시오. 😊 더 좋아질 것입니다!	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-30775	나는 끔찍한 하루 후에 나를 격려하기 위해 약간의 # GBBO가 필요하다!	0	0	0	0	0	0	1	0	1	0	0
2017-Ko-21906	@idinamenzel이 그녀가 더 많은 # 디나 파티 티켓을 발매하고 있다고 말하면 알람을 놓치지 않을 것입니다. #fingerscrossed #Idina.	0	1	0	0	1	0	1	0	0	0	1
2017-ko-30647	@JackCurry 예, 그는 단지 운이 좋았습니다. 나쁜 투수 ... # 무언가 ... # 틈새 # 미래 # 갈가리 찢기 #LotGo 양키스	1	0	1	0	0	0	1	0	0	0	0
2017-KO-20118	내 꿈에서 .... 그들은 내 신장을 훔치려 고했다! #blackmarket #whydidiwatch	1	0	0	1	0	0	0	0	0	0	0
2017-Ko-41526	나는이 세상을 위해서 만들어지지 않았다. #empath #unhappy	0	0	0	0	0	0	0	0	1	0	0
2017-ko-22051	평화를 누리고, 평화를 가르치며, 평화롭게 살 수있는 기회를 두려워하지 마십시오. 평화는 교황 요한 바오로 2 세의 마지막 말씀입니다.	0	0	0	0	1	1	1	0	0	0	1
2017-ko-10667	@ pugglelover3691 그 haters의 일부는 단지 증오와 표시되지 않은 사랑을 가르친다. 귀하의 댓글 tiff로가는 좋은 따옴표가 있습니다.	1	0	0	0	0	0	0	0	1	0	0
2017-ko-21518	나는이 테스트 립에 대해 긴장하고있다.	0	1	0	1	0	0	0	0	1	0	0
2017-Ko-10760	중국 최초의 우주 실험실 인 Tiangong 1은 2017 년 후반에 불타고 끝날 것입니다. 폐기 된 평균 인공위성은 화상을 입습니다 ...	0	0	0	0	0	0	0	0	0	0	0
2017-ko-31527	@enews # breezy는 자격이 있습니다 ..	0	1	0	0	1	0	1	0	0	0	0
2017-ko-21846	@TheJonFedor @ abdophoto 플러스 크기로가는 주저하는 내 주저. 그러나 애플이 플러스를 6 크기로 만들 수 있다면 ASP 점프를 생각해보십시오.	0	1	0	0	0	0	1	0	1	0	0
2017-En-31216	#chirp Wesszzz에서 오는 자동차	0	1	0	0	0	0	0	0	0	0	0
2017-Ko-40762	@ GOP 그녀는 설문 조사 및 amp; 이후 다가올 논쟁에서 우울한 성적을 내면 힐러리에게 쉬운 승리가 될 것입니다.	0	1	0	0	1	0	1	0	0	0	0
2017-ko-30231	Ryan Gosling과 Eva Mendes가 마침내 탄생했습니다. B 즐거운 재미 / 보스 / dont 주장 / 아이들과 함께 모든 것을 / 미니 자동차 여행 / 사랑에 초점을	0	0	0	0	1	1	0	0	0	0	0
2017-ko-40881	@leighsteinberg 2010 년 4 월 25 일 나를 위해. 좋은 일을 계속 지켜라 !! #sober #prouder	0	0	0	0	1	0	1	0	0	0	1
2017-ko-30560	채널 4의 #GBBO 버전이 실제로 꽤 좋을 수도 있습니다. 몇 개의 광고가 세계의 끝이 아닙니다. #optimism	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-10921	@ MaddenFreestyle 나는 미치광이가되기를 바란다. 그리고 게임을로드하기 전에 나는 지금 꺼 버린다.	0	0	0	0	0	0	0	0	0	0	0
2017-ko-30838	그녀가 우리를 보았을 때 너무 당황했습니다. 나는 knvfkkjg와 같았습니다. 그녀는 우리가 스토커라고 생각합니다. 그러면 그녀는 모두 기분 좋게 😩	0	0	0	0	0	0	0	1	1	0	0
2017-ko-11520	와우 ... 애틀랜타에서 오늘 불타는 자동차 사고로 죽은 아빠 중 가장 좋아하는 후퇴 래퍼 중 하나가 너무 슬퍼서 슬프다.	0	0	1	0	0	0	0	1	1	0	0
2017-ko-40916	내 새로운 싱글 'Mystery'와 새 앨범 'i'을 듣기를 기다릴 수 없습니다. #newmusic #newsingle #newalbum # 2016 #popmusic #dark	0	1	0	0	1	1	0	0	0	0	0
2017-ko-31406	너의 미래는 밝다. #Remember	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-21127	시작하자.	0	0	0	0	0	0	0	0	0	0	0
2017-Ko-41030	짧은 시간에 # 몬트리올에서 쇼를 예약 할 수있는 좋은 장소를 아는 사람이 있습니까? #punkrock #postpunk #blues	0	1	0	0	0	0	1	0	0	0	1
2017-Ko-21742	#dreams와 #reality 사이의 간격을 두려워하지 마십시오. #dream 할 수 있다면 # 이렇게 만들 수 있습니다.	0	0	0	1	0	0	1	0	0	0	1
2017-ko-31202	@Harry_Styles 💖 \ nHeart 너무 순수하고 미소 \ nso 밝은, 밤에 \ nof 별보다 \ nmore 사랑해. \ n 친절하게 따라주세요. \ nHarry? \ n-90,127	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-11483	마침내 내 첫 직장을 떠난다. 저는 16 살 때부터 여기서 일해 왔습니다. 씁쓸한 달콤함이 될 것입니다.	0	0	0	0	0	0	0	0	1	0	0
2017-Ko-10772	우리의 놀라운 삶의 여정을 성공적으로 완성하기 위해 자신의 삶을 살아가는 바로 그곳에 있습니다.	0	0	0	0	1	0	1	0	0	1	0
2017-Ko-21248	@CesarSampao @thisisbolton은 내가 시내 중심에서 시작하게하지 않습니다. 매주 갈 것입니다 .... 18 개월 동안 지내지 않았습니다. #horrible	1	0	0	1	0	0	0	0	0	0	0
2017-Ko-21709	잠들기를 바랍니다. 베이크 웰 타트의 악몽은 없습니다. #yuk # GBBO	0	0	0	1	0	0	0	0	0	0	0
2017-Ko-41358	내 우울증을 치료한다고 brawndo 할거야? @MykeJudge #Iiiocracytoday	0	0	0	0	0	0	0	0	1	0	0
2017-ko-40573	왜 우리는 출생시 기뻐하고 장례식에서 슬퍼합니까? 우리가 관련자가 아니기 때문입니다. - Mark Twain	0	0	0	0	0	0	1	0	0	0	0
2017-Ko-11373	#TheWordOfGOD #taught, #preached #crectly will #ComfortTheAfflicted & amp; #AfflictTheComfortable; #offend & amp; # 진실 # 진실에 대해 말해라!	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-10420	#india는 #phantom과 같은 3 개의 새로운 영화를 제작하여 # 회 복무 할 것이며 #ghus_k_maren_ge와 같을 것입니다. 이것은 인도 군대가 복수를하는 방법입니다.	1	1	1	0	0	0	1	0	0	0	0
2017-ko-21821	@ 하이라이트는 무엇입니까? 지금까지 시즌 내내 30 초의 하이라이트만을 제공 할 것이라고 생각합니다. #venkysout	0	1	0	0	0	0	0	0	0	0	0
2017-Ko-10076	나는 끔찍한 똥 때문에 화를내는 사람들을 싫어한다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-22092	@salutetroye 너 사랑 스럽다 경외감	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-21866	@warrensarahh @ CjKiid 경외심, 모두들 그리워! :)	0	0	0	0	1	1	0	0	1	0	1
2017-Ko-41432	@asjoshtaylor 슬프게도 나는 당신을 여행 중에 만날 것 같지 않지만 즐겁게 놀아 라! 🎉👌🏻💙 #HotForMeTour	0	0	0	0	1	0	0	0	1	0	0
2017-Ko-10571	@ alyssasimpson21 나는 그와 함께 바베큐 파티를하기 위해 KENDRICK LAMAR를 포기했다.	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-40480	@Gsmsbooksrus @ goodreads는 '피곤한 세상에서 좋은 행동을 선사합니다.'Roald Dahl, Charlie, Chocolate Factory	0	1	0	0	1	0	1	0	0	0	0
2017-ko-20446	오늘 밤 새로운 놀이! 꽤 많은 눈먼 실행. 한 번만 게임을했고 2 레벨을 얻었습니다. #Rage #horror	1	0	1	1	0	0	0	0	0	0	0
2017-Ko-41049	F'n morons u23 SMFH는 결코 부족할 수 없습니다.	1	0	1	0	0	0	0	0	1	0	0
2017-Ko-10951	@ shae_caitlin UR 도로 분노는 나에게 불안을 준다.	1	0	0	1	0	0	0	0	0	0	0
2017-ko-40840	루니는 노 샘프 턴 타운과의 리그 컵 경기에서 5 야드 앞섰습니다. 잠깐 동안 침몰하자. #MUFC	0	1	0	0	1	0	1	1	0	0	0
2017-ko-30211	@chrisrock는 #SATURDAYNIGHTLIVE	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-40079	@ jeremycorbyn @ 매그 제 오게 나의 신은 @ 실어머니 전체 실링이야? 평생 기억에 남을 연구실을 찾아야합니다. #sad	0	0	0	0	0	0	0	1	1	0	0
2017-Ko-10458	# bitter 미소를 지니고있어.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-21931	오늘 밤 집에 가려고하는 휴스턴 텍사스? 2 위, 20 위, 3 위, 20 위? 그것이 챔피언이하는 일입니다. # sike #losers #terrible	1	0	1	0	0	0	0	1	0	0	0
2017-ko-30676	@FlannelJedi 이것이 내가 마시고 지켜 보는 이유입니다. 당신이 나 자신을 격려하는 방법으로 최악입니다.	0	0	1	0	0	0	1	0	1	0	0
2017-ko-20171	@KennyCoble @Rosie이 끔찍한 상황은 트럼프가 선출 될 경우에만 악화됩니다. Hillary에 투표하십시오.	0	0	0	1	0	0	0	0	0	0	0
2017-Ko-30591	@ Tomstarling86 그는 그가 할 수있는 것을 보여줄 수있는 기회가 많지 않았지만 활기를 찾았고, 끝나기 전에 바에서 좋은 기회를 가졌습니다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-41022	이 틀에 박히는 법을 벗어나는 방법에 대한 조언이 필요합니다 !!!! #needmotivation	0	1	0	0	0	0	1	0	0	0	1
2017-En-40080	건강 상태에서 우리는 우울증에 대해 생각해 왔으며 지금은 내가 가진 것처럼 느낍니다	0	0	0	0	0	0	0	0	1	0	0
2017-ko-30101	@D_McMenemy 값 비싼 녀석들에게 작은 가사 퍼레이드를 쉽게 알아볼 수 있습니다. 정말로 들썩 들썩하다!	0	0	0	0	1	0	0	0	0	0	0
2017-Ko-21111	mattmilne76 알려 주셔서 감사합니다! 우리의 도움이 필요하면 언제든지 저희에게 연락 주저하지 마십시오. 고맙습니다!	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-20872	내 기사 작성 / 리뷰 작성에 관심이있는 # 개의 불량 사이트가 있습니까? 최근에 문학 콘센트를 갈망하고 있습니다.	0	1	0	1	0	0	0	0	0	0	1
2017-Ko-21442	"걱정은 결코 가질 수없는 문제에 대한 계약금입니다." Joyce Meye r. #motivation # 선주문	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-41312	거대한 마음을 가진 근육이 남자는 내 두뇌와 심장을 망쳐 놓고있다. #lost # confused	0	0	0	0	0	0	0	0	1	0	0
2017-ko-21529	이 놀라운 호주 작가 @ 크리스티 베리트 #fiction # zombies # angels #demons #vampires #werewolves #follow #authorlove	0	1	0	0	1	1	1	0	0	0	1
2017-ko-20455	@Morning_Joe @JoeNBC @mikebarnicle 트럼프는 난민 상황이 '단지 삶의 질에 관한 테러가 아니라'라고 말했습니다. 필기 해.	1	0	1	1	0	0	0	0	0	0	0
